1412578828, 220.00
1412578909, 220.00
1412578974, 220.00
1412579032, 220.00
1412579093, 220.00
1412579148, 220.00
1412579209, 220.00
1412579268, 220.00
1412579333, 220.00
1412579394, 220.00
1412579455, 220.00
1412579511, 220.00
1412579574, 220.00
1412579634, 220.00
1412579679, 220.00
1412579747, 220.00
1412579791, 220.00
1412579871, 220.00
1412579931, 220.00
1412579993, 220.00
1412580053, 220.00
1412580111, 220.00
1412580173, 220.00
1412580210, 220.00
1412580280, 220.00
1412580329, 220.00
1412580384, 220.00
1412580475, 220.00
1412580532, 220.00
1412580593, 220.00
1412580654, 220.00
1412580712, 220.00
1412580760, 220.00
1412580809, 220.00
1412580891, 220.00
1412580933, 220.00
1412581012, 220.00
1412581074, 220.00
1412581130, 220.00
1412581172, 220.00
1412581250, 220.00
1412581304, 220.00
1412581371, 220.00
1412581436, 220.00
1412581489, 220.00
1412581528, 220.00
1412581604, 220.00
1412581665, 220.00
1412581723, 220.00
1412581778, 220.00
1412581845, 220.00
1412581898, 220.00
1412581967, 220.00
1412582026, 220.00
1412582085, 220.00
1412582144, 220.00
1412582206, 220.00
1412582267, 220.00
1412582334, 220.00
1412582393, 220.00
1412582450, 220.00
1412582514, 220.00
1412582561, 220.00
1412582620, 220.00
1412582665, 220.00
1412582737, 220.00
1412582787, 220.00
1412582864, 220.00
1412582921, 220.00
1412582975, 220.00
1412583041, 220.00
1412583108, 220.00
1412583158, 220.00
1412583228, 220.00
1412583289, 220.00
1412583357, 220.00
1412583410, 220.00
1412583473, 220.00
1412583534, 220.00
1412583582, 220.00
1412583626, 220.00
1412583713, 220.00
1412583773, 220.00
1412583837, 220.00
1412583880, 220.00
1412583927, 220.00
1412584006, 220.00
1412584048, 220.00
1412584131, 220.00
1412584191, 220.00
1412584251, 220.00
1412584302, 220.00
1412584370, 220.00
1412584412, 220.00
1412584491, 220.00
1412584538, 220.00
1412584615, 220.00
1412584664, 220.00
1412584728, 220.00
1412584793, 220.00
1412584837, 220.00
1412584911, 220.00
1412584964, 220.00
1412585032, 220.00
1412585093, 220.00
1412585152, 220.00
1412585200, 220.00
1412585272, 220.00
1412585326, 220.00
1412585389, 220.00
1412585449, 220.00
1412585500, 220.00
1412585573, 220.00
